x,y,z
-1.328939638017482139e+01,-2.189723159331116520e+01,3.890789547246846780e+01
-1.349755831070813983e+01,-2.213263238696946900e+01,3.933555198724391744e+01
-1.370622188782122564e+01,-2.235795816832404981e+01,3.977801606867000572e+01
-1.391510315701221856e+01,-2.257228561976669567e+01,4.023505828185054867e+01
-1.412390399419714626e+01,-2.277465934249729429e+01,4.070641696037112922e+01
-1.433231210570979108e+01,-2.296409185652365892e+01,4.119179820629882727e+01
-1.454000102830152663e+01,-2.313956360066140405e+01,4.169087589018180040e+01
-1.474663012914192173e+01,-2.330002293253444279e+01,4.220329165105079028e+01
-1.495184460581783625e+01,-2.344438612857422299e+01,4.272865489641688441e+01
-1.515527548633402688e+01,-2.357153738402024601e+01,4.326654280227303673e+01
-1.535653962911299786e+01,-2.368032881291993519e+01,4.381650031309364124e+01
-1.555523972299484647e+01,-2.376958044812857906e+01,4.437804014183416257e+01
-1.575098755543839957e+01,-2.383813553701631704e+01,4.495067666569635634e+01
-1.594378204014758182e+01,-2.388594048446232421e+01,4.553421221909915317e+01
-1.613322770663742389e+01,-2.391246665996349563e+01,4.612722758494603426e+01
-1.631874695893254668e+01,-2.391686178252982131e+01,4.672794890122156630e+01
-1.649978131850269136e+01,-2.389836826984387486e+01,4.733463178089153445e+01
-1.667579142426190231e+01,-2.385632323826081347e+01,4.794556131190031323e+01
-1.684625703256906704e+01,-2.379015850280839217e+01,4.855905205717260742e+01
-1.701067701722778835e+01,-2.369940057718695670e+01,4.917344805461302570e+01
-1.716856936948626711e+01,-2.358367067376954651e+01,4.978712281710564724e+01
-1.731947119803775692e+01,-2.344268470360151468e+01,5.039847933251578382e+01
-1.746293872901988209e+01,-2.327625327640106434e+01,5.100595006368732243e+01
-1.759854730601508521e+01,-2.308428170055890760e+01,5.160799694844447316e+01
-1.772589139005052772e+01,-2.286676998313834730e+01,5.220311139959137137e+01
-1.784458455959799750e+01,-2.262381282987546882e+01,5.278981430491162286e+01
-1.795425951057424641e+01,-2.235559964517839759e+01,5.336665602717003765e+01
-1.805456805634047868e+01,-2.206241453212838621e+01,5.393221640411000095e+01
-1.814518112770269909e+01,-2.174463629247910745e+01,5.448510474845527085e+01
-1.822578877291162769e+01,-2.140273842665681414e+01,5.502395984790948091e+01
-1.829610015766263587e+01,-2.103728913376064114e+01,5.554744996515580624e+01
-1.835584356509597370e+01,-2.064895131156149688e+01,5.605427283785847692e+01
-1.840476639579643248e+01,-2.023848255650367278e+01,5.654315567866044745e+01
-1.844263516779357204e+01,-1.980673516370379872e+01,5.701285517518497414e+01
-1.846923551656166751e+01,-1.935465612695108817e+01,5.746215749003522433e+01
-1.848437219501969508e+01,-1.888328713870771125e+01,5.788987826079396370e+01
-1.848786907353137465e+01,-1.839376459010737008e+01,5.829486260002477138e+01
-1.847956913990509520e+01,-1.788731957095739844e+01,5.867598509527020667e+01
-1.845933449939397519e+01,-1.736527786973737619e+01,5.903214980905304543e+01
-1.842704637469584483e+01,-1.682905997359948458e+01,5.936229027887596033e+01
-1.838258639267251482e+01,-1.628025054009451722e+01,5.966456825413641951e+01
-1.832595440186857161e+01,-1.572088327356082438e+01,5.993701473136689373e+01
-1.825730072722429398e+01,-1.515306995804043311e+01,6.017971186246275295e+01
-1.817679877502090235e+01,-1.457883896917502042e+01,6.039283437685862310e+01
-1.808464288914585438e+01,-1.400013534484526545e+01,6.057660276696938695e+01
-1.798104835109290889e+01,-1.341882078517128107e+01,6.073128328819012012e+01
-1.786625137996183454e+01,-1.283667365251088910e+01,6.085718795889651034e+01
-1.774050913245884331e+01,-1.225538897146220307e+01,6.095467456044418952e+01
-1.760409970289631332e+01,-1.167657842886191588e+01,6.102414663716918142e+01
-1.745732212319285637e+01,-1.110177037378571185e+01,6.106605349638780211e+01
-1.730049636287343517e+01,-1.053240981754871086e+01,6.108089020839666006e+01
-1.713396332906888375e+01,-9.969858433703763012e+00,6.106919760647267026e+01
-1.695808486651662150e+01,-9.415394558043983508e+00,6.103156228687297613e+01
-1.677324375756018071e+01,-8.870213188601079324e+00,6.096861660883504186e+01
-1.657984372214932733e+01,-8.335425985645750657e+00,6.088103869457660977e+01
-1.637830941784021732e+01,-7.812061271688079955e+00,6.076955242929579981e+01
-1.616908643979477134e+01,-7.301064031476009575e+00,6.063492746117076138e+01
-1.595264132078160380e+01,-6.803295911997635059e+00,6.047797920136017069e+01
-1.572946153117540291e+01,-6.319535222479666814e+00,6.029956882400291107e+01
-1.550005547895709057e+01,-5.850476934387819128e+00,6.010060326621815818e+01
-1.526495250971399997e+01,-5.396732681427140577e+00,5.988203522810552926e+01
-1.502470290663916686e+01,-4.958830759540679978e+00,5.964486317274443650e+01
-1.477987789053238288e+01,-4.537216126911497227e+00,5.939013132619507473e+01
-1.453106961979949219e+01,-4.132250403961316820e+00,5.911892967749774641e+01
-1.427889119045257971e+01,-3.744211873350861808e+00,5.883239397867304632e+01
-1.402397663611014167e+01,-3.373295479980132683e+00,5.853170574472208898e+01
-1.376695657598364519e+01,-3.019630374244829163e+00,5.821812419906913760e+01
-1.350798201429645040e+01,-2.683561780066696212e+00,5.789346576490297736e+01
-1.324737189502078571e+01,-2.365107796139133800e+00,5.755899405809235958e+01
-1.298559263805723774e+01,-2.064111417568742723e+00,5.721567599948620142e+01
-1.272309226426061279e+01,-1.780381350677150865e+00,5.686444181920714414e+01
-1.246030039543917489e+01,-1.513692013000187631e+00,5.650618505665054414e+01
-1.219762825435580389e+01,-1.263783533289140504e+00,5.614176256048600067e+01
-1.193546866472721746e+01,-1.030361751509906387e+00,5.577199448865632547e+01
-1.167419605122417181e+01,-8.130982188432041013e-01,5.539766430837781286e+01
-1.141416643947164289e+01,-6.116301976847191568e-01,5.501951879614053098e+01
-1.115571745604807319e+01,-4.255606616445213319e-01,5.463826803770717078e+01
-1.089916832848650685e+01,-2.544582955479555153e-01,5.425458542811472995e+01
-1.064481988527384004e+01,-9.785749543503596826e-02,5.386910767167342584e+01
-1.039295455585099326e+01,4.474163143940135257e-02,5.348243478196693701e+01
-1.014383637061311205e+01,1.738732666056028719e-01,5.309513008185271588e+01
-9.897710960908820965e+00,2.901058803792748719e-01,5.270772020346082343e+01
-9.654805559041335528e+00,3.940422318610088404e-01,5.232069508819567005e+01
-9.415328998267714411e+00,4.863193689366722694e-01,5.193450798673484314e+01
-9.179471712799056604e+00,5.676086282773100677e-01,5.154957545902942684e+01
-8.947405737800663061e+00,6.386156353390930462e-01,5.116627737430423650e+01
-8.719288881680467895e+00,7.000096075677371132e-01,5.078493293957021137e+01
-8.495281498600094849e+00,7.519132605267870861e-01,5.040562713460538191e+01
-8.275491636351819835e+00,7.947209508316946946e-01,5.002850713845609931e+01
-8.060010467769197717e+00,8.289161336297183880e-01,4.965374023293325934e+01
-7.848920625822015218e+00,8.549679350054951721e-01,4.928147986504669120e+01
-7.642296203615668304e+00,8.733311519811119972e-01,4.891186564700402784e+01
-7.440202754392095663e+00,8.844462525159901833e-01,4.854502335621239695e+01
-7.242697291529156978e+00,8.887393755069679102e-01,4.818106493527727707e+01
-7.049828288540926025e+00,8.866223307882825644e-01,4.782008849200306599e+01
-6.861635679077124905e+00,8.784925991315593041e-01,4.746217829939200783e+01
-6.678150856923984691e+00,8.647333322458203853e-01,4.710740479564577754e+01
-6.499396676003662776e+00,8.457133527774843840e-01,4.675582458416446485e+01
-6.325387450374394760e+00,8.217871543103645315e-01,4.640748043354675900e+01
-6.156128954230613459e+00,7.932949013656918069e-01,4.606240127759028979e+01
-5.991618421902454195e+00,7.605624294020268961e-01,4.572060221529054047e+01
-5.831844547856506189e+00,7.239012448153879786e-01,4.538208451084241091e+01
-5.676787486695303642e+00,6.836085249391674612e-01,4.504683559363920864e+01
-5.526418853157458955e+00,6.399671180441540708e-01,4.471482905827286913e+01
-5.380701722117765762e+00,5.932455433385660504e-01,4.438602466453421158e+01
-5.239590628586769938e+00,5.436979909679128253e-01,4.406036833741199388e+01
-5.103033778239285390e+00,4.915568554985723648e-01,4.373781363393502630e+01
-4.970982097585171289e+00,4.370054695052414395e-01,4.341838502172800673e+01
-4.843380005886393391e+00,3.802269637131404090e-01,4.310204901261043631e+01
-4.720170043718533215e+00,3.213971607335331937e-01,4.278876445334161360e+01
-4.601293627903530137e+00,2.606822106509573134e-01,4.247849059059949894e+01
-4.486691051510231176e+00,1.982385910234857884e-01,4.217118707098206443e+01
-4.376301483854019736e+00,1.342131068825537232e-01,4.186681394100640574e+01
-4.270062970496913302e+00,6.874289073300215991e-02,4.156533164710893402e+01
-4.167912433247632720e+00,1.955402553126650567e-03,4.126670103564562453e+01
-4.069785670161304658e+00,-6.603157020552052892e-02,4.097088335289112138e+01
-3.975617355539916353e+00,-1.351099126178340049e-01,4.067784024504006624e+01
-3.885341039932008300e+00,-2.051811822853519818e-01,4.038753375820621727e+01
-3.798889150132752857e+00,-2.761566093362075591e-01,4.009992633842266940e+01
-3.716192989184012418e+00,-3.479570964250748855e-01,3.981498083164206037e+01
-3.637182736374099612e+00,-4.205132187333828764e-01,3.953266048373572517e+01
-3.561787447238143223e+00,-4.937652239689954703e-01,3.925292894049497505e+01
-3.489935053557839062e+00,-5.676630323664254574e-01,3.897575024763023777e+01
-3.421552363361515248e+00,-6.421662366867785243e-01,3.870108885077127781e+01
-3.356565060924178834e+00,-7.172441022177008518e-01,3.842890959546740248e+01
-3.294897706767323520e+00,-7.928755667735999380e-01,3.815917772718663059e+01
-3.236473737659220973e+00,-8.690492406953104210e-01,3.789185889131694296e+01
-3.181190547761003629e+00,-9.457735283055308528e-01,3.762692133105707626e+01
-3.128963252451656185e+00,-1.023048131264061134e+00,3.736434081407107044e+01
-3.079749471137361638e+00,-1.100855478282467326e+00,3.710409532409460098e+01
-3.033506908678105685e+00,-1.179182860389297538e+00,3.684616407435736818e+01
-2.990193291588595148e+00,-1.258022461523773616e+00,3.659052750895966000e+01
-2.949766368038109654e+00,-1.337371358536020072e+00,3.633716730287154206e+01
-2.912183907850540265e+00,-1.417231521187007681e+00,3.608606636193309924e+01
-2.877403702504412131e+00,-1.497609812148492869e+00,3.583720882285457066e+01
-2.845383565132785453e+00,-1.578517987003256628e+00,3.559058005321566043e+01
-2.816081330523410031e+00,-1.659972694244747693e+00,3.534616665146660353e+01
-2.789454855118618681e+00,-1.741995475277319683e+00,3.510395644692747652e+01
-2.765462017015354768e+00,-1.824612764416171595e+00,3.486393849978831838e+01
-2.744060715965188191e+00,-1.907855888887286966e+00,3.462610310110935075e+01
-2.725208873374251883e+00,-1.991761068827679448e+00,3.439044177282027448e+01
-2.708864432303338177e+00,-2.076369417285025332e+00,3.415694726772130707e+01
-2.694985357467833076e+00,-2.161726940217906012e+00,3.392561356948247209e+01
-2.683529635237734023e+00,-2.247884536495750485e+00,3.369643589264381944e+01
-2.674455273637654340e+00,-2.334897997898766953e+00,3.346941068261553198e+01
-2.667720302346798356e+00,-2.422828009118204839e+00,3.324453561567730020e+01
-2.663282772699003598e+00,-2.511740147755964436e+00,3.302180959897931700e+01
-2.661100757682708373e+00,-2.601704884324858025e+00,3.280123277054158848e+01
-2.661132351940963758e+00,-2.692797582248542376e+00,3.258280649925413996e+01
-2.663335671771426938e+00,-2.785098497861451250e+00,3.236653338487712972e+01
-2.667668855126373639e+00,-2.878692780409069396e+00,3.215241725804024497e+01
-2.674090061612684810e+00,-2.973670472047523994e+00,3.194046318024364695e+01
-2.682557472491853279e+00,-3.070126507843854657e+00,3.173067744385732425e+01
-2.693029290679981980e+00,-3.168160715775947267e+00,3.152306757212127408e+01
-2.705483774693403287e+00,-3.267859059465850091e+00,3.131765367678985612e+01
-2.719975788336914668e+00,-3.369237911874909397e+00,3.111448848852275262e+01
-2.736513970203691581e+00,-3.472357957665516359e+00,3.091358578829033021e+01
-2.755101276012185796e+00,-3.577289218299709805e+00,3.071495837303808685e+01
-2.775741750123486007e+00,-3.684104860309795004e+00,3.051862259719251469e+01
-2.798440525541299184e+00,-3.792881195298265062e+00,3.032459837266123159e+01
-2.823203823912018517e+00,-3.903697679938122445e+00,3.013290916883242332e+01
-2.850038955524623496e+00,-4.016636915972396693e+00,2.994358201257569974e+01
-2.878954319310745635e+00,-4.131784650214463284e+00,2.975664748824151573e+01
-2.909959402844652487e+00,-4.249229774547968574e+00,2.957213973766131332e+01
-2.943064782343220998e+00,-4.369064325926734327e+00,2.939009646014766730e+01
-2.978282122666039200e+00,-4.491383486375118750e+00,2.921055891249373460e+01
-3.015624177315257448e+00,-4.616285582987479152e+00,2.903357190897406781e+01
-3.055104788435686114e+00,-4.743872087928533432e+00,2.885918382134408589e+01
-3.096738886814739189e+00,-4.874247618433164675e+00,2.868744657884030858e+01
-3.140542491882559961e+00,-5.007519936806817284e+00,2.851841566817987683e+01
-3.186532711711835386e+00,-5.143799950424915224e+00,2.835215013356130953e+01
-3.234727743017919099e+00,-5.283201711733243044e+00,2.818871257666397767e+01
-3.285146871158799886e+00,-5.425842418247855292e+00,2.802816915664824649e+01
-3.337810470135062157e+00,-5.571842412554962820e+00,2.787058959015559623e+01
-3.392740002590044490e+00,-5.721325182311371549e+00,2.771604715130814256e+01
-3.449958019809604259e+00,-5.874417360243830544e+00,2.756461867170933999e+01
-3.509488161722273958e+00,-6.031248724149465446e+00,2.741638454044352358e+01
-3.571355156899220340e+00,-6.191952196895666560e+00,2.727142870407601905e+01
-3.635584822554198681e+00,-6.356663846419970731e+00,2.712983866665324229e+01
-3.702204064543742845e+00,-6.525522885730550726e+00,2.699170548970229078e+01
-3.771241839513105543e+00,-6.698664331760444846e+00,2.685712910798020658e+01
-3.842757705226217180e+00,-6.876059338889149330e+00,2.672633027951769336e+01
-3.916814768422339998e+00,-7.057808268755048076e+00,2.659943446386682098e+01
-3.993468990726741996e+00,-7.244090401751441810e+00,2.647651854544788819e+01
-4.072777204831631082e+00,-7.435079723407093333e+00,2.635767344848689930e+01
-4.154797114495817567e+00,-7.630944924385393513e+00,2.624300413701610424e+01
-4.239587294544936213e+00,-7.831849400484911961e+00,2.613262961487364322e+01
-4.327207190871391163e+00,-8.037951252639262023e+00,2.602668292570362496e+01
-4.417717120434290656e+00,-8.249403286916940914e+00,2.592531115295620836e+01
-4.511178271259713490e+00,-8.466353014521962095e+00,2.582867541988730764e+01
-4.607652702440309334e+00,-8.688942651792910254e+00,2.573695088955902932e+01
-4.707203344135564294e+00,-8.917309120203567474e+00,2.565032676483938801e+01
-4.809893997571731639e+00,-9.151584046362762237e+00,2.556900628840236678e+01
-4.915789335041758967e+00,-9.391893762014184688e+00,2.549320674272798115e+01
-5.024954899905598182e+00,-9.638359304037098951e+00,2.542315945010205525e+01
-5.137457106589735645e+00,-9.891096414445287976e+00,2.535910977261655574e+01
-5.253363240587511029e+00,-1.015021554038774632e+01,2.530131711216936807e+01
-5.372741458459025843e+00,-1.041582183414851137e+01,2.525005491046435324e+01
-5.495660787831065264e+00,-1.068801515314646622e+01,2.520561064901137627e+01
-5.622191127397455190e+00,-1.096689005993614074e+01,2.516828584912618183e+01
-5.752403246918524005e+00,-1.125253582220649662e+01,2.513839607193058612e+01
-5.886368787221456955e+00,-1.154503641278174797e+01,2.511627091835235603e+01
-6.024160260200208228e+00,-1.184447050962114822e+01,2.510225402912522341e+01
-6.165851048815398805e+00,-1.215091149581876273e+01,2.509670308478889567e+01
-6.311515407094733021e+00,-1.246442745960438359e+01,2.509998980568905225e+01
-6.461228460132375062e+00,-1.278508119434217249e+01,2.511249995197735885e+01
-6.615066204089358415e+00,-1.311293019853154718e+01,2.513463332361145319e+01
-6.773105506193489944e+00,-1.344802667580697531e+01,2.516680376035493794e+01
-6.935424104739224660e+00,-1.379041753493771161e+01,2.520943914177737000e+01
-7.102100609088147998e+00,-1.414014438982881572e+01,2.526298138725436360e+01
-7.273214499668258171e+00,-1.449724355951962806e+01,2.532788645596743038e+01
-7.448846127974439568e+00,-1.486174606818478949e+01,2.540462434690407889e+01
-7.629070270151045108e+00,-1.523365585425698754e+01,2.549366827457937035e+01
-7.813826481810606239e+00,-1.561249829742215312e+01,2.559530672638774718e+01
-8.003169983895146444e+00,-1.599814540670380580e+01,2.571011360067743823e+01
-8.197212317394985348e+00,-1.639064051106043962e+01,2.583878840207484728e+01
-8.396049423821038360e+00,-1.678995987222009845e+01,2.598202456463305055e+01
